specimen_local_id,Group,lineage_from_mtDNA,latitude,longitude,morph_SVL,morph_head_width,morph_head_length,morph_sex,morph_hind_leg_length,number_pores_males,trunk_length,trunk_width,foreleg_length,femur_length,head_depth,snout_length,snout_depth,naris_to_eye,eye_to_ear,internarial_dist,interorbital_dist,orbit_length,rostral_scale_height,rostral_scale_width,supralabial_scales,infralabial_scales,internarial_scales,tail_length,tail_depth,tail_width,age,toe_length,number_toe_lamellae,division_type,number_finger_lamellae
45489,clade3,lazelli,-33.07749,136.31943,48.49,10,12,M,5.74,14,19.84,10.41,5.4,5,5.14,4.99,4,,,,,,,,,,,,,,,4.27,5,,
45802,clade3,lazelli,-33.39055,136.76638,45.1,9,12,M,5.61,14,19.33,9,4.65,5,4.9,4.77,3,,,,,,,,,,,,,,,3.7,6,,
45806,clade3,lazelli,-32.09333,133.21416,44.03,10,11,M,5.87,15,18.64,8.08,5.26,5,5.13,4.6,3,,,,,,,,,,,,,,,3.52,6,,
46016,clade3,lazelli,-35.08666,139.00444,49.37,10,11,M,6.53,13,20.73,9.73,5.9,6,4.72,5.15,3,,,,,,,,,,,,,,,5,6,,
46038,clade3,lazelli,-31.37916,131.29027,43.72,9,11,M,6.11,14,17.29,9.13,4.88,6,5,4.67,3,,,,,,,,,,,,,,,3.41,6,,
46103,clade3,lazelli,-33.60861,138.99416,47.11,10,12,M,6.11,15,19,9.87,5.18,6,5,4.74,3,,,,,,,,,,,,,,,4.9,7,,
46473,clade3,lazelli,-33.07471,136.76804,48.93,10,12,M,6.37,14,19.77,10.49,5.61,6,5.34,5.35,4,,,,,,,,,,,,,,,3.37,6,,
46591,clade3,lazelli,-33.93444,138.95111,45.43,10,12,M,6.27,13,19.17,10.9,5.5,6,5.19,4.91,4,,,,,,,,,,,,,,,4.19,6,,
46628,clade3,lazelli,-33.41166,139.11,41.73,9,11,M,5,14,16.56,8.94,4.56,5,4.89,4.31,3,,,,,,,,,,,,,,,2.48,6,,
47013,clade3,lazelli,-35.03388,139.00583,49.17,11,11,M,6.54,15,20.31,10.42,5.29,6,4.95,4.52,3,,,,,,,,,,,,,,,4.25,6,,
47029,clade3,lazelli,-33.23944,138.23221,45.76,10,11,M,6.34,16,20.87,9.35,5.48,6,4.85,5.06,4,,,,,,,,,,,,,,,4.37,6,,
47045,clade3,lazelli,-33.24416,138.23082,46.34,10,11,M,6.06,15,17.54,9.33,5.34,6,5.6,4.81,4,,,,,,,,,,,,,,,3.6,6,,
47046,clade3,lazelli,-33.1736,138.17027,44.49,10,11,M,5.73,14,14.61,9.39,5.02,5,5.6,4.51,4,,,,,,,,,,,,,,,3.43,6,,
47084,clade3,lazelli,-33.24416,138.23082,45.46,9,11,M,5.79,16,16.62,9.02,4.56,5,4.95,4.72,3,,,,,,,,,,,,,,,2.66,6,,
47089,clade3,lazelli,-33.24499,139.055,48.06,10,11,M,5.8,15,20.51,10.27,5.46,5,4.54,4.77,3,,,,,,,,,,,,,,,3.82,7,,
47090,clade3,lazelli,-33.24499,139.055,42.83,9,11,M,5.17,14,16.06,9.76,4.37,5,4.38,4.31,3,,,,,,,,,,,,,,,3.07,6,,
47108,clade3,lazelli,-33.44138,139.08805,47.64,10,11,M,5.91,16,18,10.18,5.86,5,5.58,4.84,4,,,,,,,,,,,,,,,3.28,7,,
47227,clade3,lazelli,-30.1186,139.44833,51.68,11,12,M,6.76,12,22.25,10,6.09,6,5.24,4.79,4,,,,,,,,,,,,,,,,7,,
47357,clade3,lazelli,-33.62721,138.99444,46.95,10,11,M,6.06,14,18.86,10.14,5.35,6,4.89,4.71,3,,,,,,,,,,,,,,,4.6,7,,
47609,clade3,lazelli,-33.93471,139.01721,44.22,9,11,M,6.23,16,17.64,9.28,5.21,6,4.67,4.87,3,,,,,,,,,,,,,,,4.22,7,,
47694,clade3,lazelli,-33.52193,136.93944,44.99,10,11,M,6.32,14,18.96,9.13,5.39,6,5.25,4.51,3,,,,,,,,,,,,,,,4.22,6,,
47710,clade3,lazelli,-32.833,138.06416,47.2,10,13,M,8.66,,21.9,9.8,6.95,8,4.55,4.85,3,,,,,,,,,,,,,,,14,6,,
57863,clade3,macra,-21.05,118.8,65.79,13,15,F,9.01,,27.58,13.08,8.68,9,6.66,6.78,5,,,,,,,,,,,,,,,,9,,
57851,clade3,macra,-21.05,118.8,69.38,13,16,F,8.68,,30.87,13.48,8.19,8,7.61,6.81,5,,,,,,,,,,,,,,,,9,,
57848,clade3,macra,-21.05,118.8,67.85,14,16,M,9.32,17,28.94,13.49,8.16,9,6.71,6.45,4,,,,,,,,,,,,,,,,10,,
58192,clade3,macra,-20.547778,120.245278,61.34,12,14,M,8.11,16,23.36,11.19,7.68,8,6.67,5.87,4,,,,,,,,,,,,,,,,9,,
58509,clade3,macra,-21.288889,121.096111,59.22,12,14,M,8.03,19,23.63,11.98,7.42,8,6.11,5.5,4,,,,,,,,,,,,,,,,8,,
58782,clade3,macra,-21.288889,121.096111,59.68,12,14,M,7.9,22,23.76,11.63,7.44,7,6.93,5.53,4,,,,,,,,,,,,,,,,9,,
62688,clade3,macra,-20.548889,120.168056,59.82,11,14,M,8.22,11,23.77,11.2,8,8,6.62,5.85,4,,,,,,,,,,,,,,,,9,,
57849,clade3,macra,-21.05,118.8,72.63,14,16,M,9.96,14,32.24,14.45,8.65,9,7.55,6.42,5,,,,,,,,,,,,,,,,9,,
58116,clade3,macra,-21.575,121.200278,58.7,12,15,M,7.95,18,23.31,12.04,6.92,7,6.55,5.76,4,,,,,,,,,,,,,,,,8,,
55151,clade3,macra,-20.85,116.6,64.67,12,15,M,8.57,13,27.47,11.83,7.71,8,5.87,6.22,4,,,,,,,,,,,,,,,,8,,
53022,clade3,media,-21.288889,120.471944,42.79,8,10,F,5.93,,18.31,7.58,5.7,5,5.13,4.5,3,,,,,,,,,,,,,,,,6,,
57886,clade3,media,-21.05,118.8,44.05,8,10,F,6.03,,19.23,8.4,5.76,6,4.71,3.81,3,,,,,,,,,,,,,,,,6,,
62297,clade3,media,-20.4,118.95,43.17,8,10,F,5.9,,18.56,7.78,5.3,5,4.72,4.01,3,,,,,,,,,,,,,,,,6,,
51753,clade3,media,-20.783333,118.716667,40.07,8,10,M,5.99,9,16.16,7.57,5.27,5,4.8,3.86,3,,,,,,,,,,,,,,,,7,,
52760,clade3,media,-21.323611,117.125278,36.9,7,8,M,5.13,15,14.35,7.09,4.88,5,3.88,3.8,2,,,,,,,,,,,,,,,,6,,
55154,clade3,media,-20.85,116.6,41.84,8,10,M,6.06,13,15.87,7.68,5.12,6,4.07,4.08,2,,,,,,,,,,,,,,,,6,,
57839,clade3,media,-21.05,118.8,47.44,9,10,M,6.9,9,20.3,9.26,6.09,6,4.7,4.01,3,,,,,,,,,,,,,,,,7,,
57854,clade3,media,-21.05,118.8,49.96,10,12,M,7.14,8,20.73,9.54,6.15,7,5.46,4.46,3,,,,,,,,,,,,,,,,7,,
58230,clade3,media,-21.633056,116.491667,35.66,6,8,M,4.88,13,13.78,6.91,4.18,4,3.91,3.46,2,,,,,,,,,,,,,,,,6,,
58788,clade3,media,-20.939722,117.034722,41.71,8,10,M,5.72,12,16.31,8.7,5.21,5,4.99,3.88,3,,,,,,,,,,,,,,,,6,,
60706,clade3,media,-21.069722,116.206667,32.46,7,8,M,4.96,13,12.96,6.34,4.13,4,3.84,3.3,2,,,,,,,,,,,,,,,,6,,
61396,clade3,media,-21.341111,117.188333,36.74,7,9,M,5.15,10,14.04,7.41,4.74,5,3.92,3.68,3,,,,,,,,,,,,,,,,6,,
62120,clade3,media,-20.4,118.466667,38.37,7,10,M,5.49,9,14.64,7.51,5.16,5,3.93,3.82,2,,,,,,,,,,,,,,,,6,,
62878,clade3,media,-21.666667,121.583333,36.01,7,9,M,5.35,8,14.23,6.51,4.65,5,4.24,3.63,2,,,,,,,,,,,,,,,,7,,
57527,clade3,media,-20.529167,118.649722,44.32,9,11,M,6.42,9,17.63,9.22,5.95,6,4.91,4.44,3,,,,,,,,,,,,,,,,7,,
58128,clade3,media,-20.326389,119.175278,33.03,6,8,M,4.6,10,12.28,6.9,4.18,4,3.75,2.91,2,,,,,,,,,,,,,,,,6,,
59773,clade3,media,-20.43,118.063889,39.76,8,10,M,6.36,8,15.61,7.45,5.61,6,4.82,3.84,3,,,,,,,,,,,,,,,,7,,
60721,clade3,media,-21.04573,118.708963,52.27,10,12,M,6.88,11,21.22,10.01,6.16,6,6,4.55,4,,,,,,,,,,,,,,,,7,,
54903,clade3,micra,-20.905278,116.216944,38.5,7,9,F,5.84,,15.01,7.34,5.09,5,4.76,3.57,3,,,,,,,,,,,,,,,,7,,
55959,clade3,micra,-23.133333,117.566667,34.94,6,8,F,4.65,,13.19,6.79,4.21,4,3.76,3.24,2,,,,,,,,,,,,,,,,7,,
61109,clade3,micra,-23.105833,116.997778,37.37,7,8,F,4.76,,15.63,7.66,4.52,4,4.75,3.68,3,,,,,,,,,,,,,,,,6,,
55514,clade3,micra,-22.877778,119.24,44.55,7,10,F,6.28,,18.59,7.37,5.49,6,4.53,4.3,3,,,,,,,,,,,,,,,,7,,
52639,clade3,micra,-22.7125,119.067222,38.04,7,9,M,4.94,15,15.01,7.49,4.51,4,4.27,3.49,2,,,,,,,,,,,,,,,,7,,
54974,clade3,micra,-20.905278,116.216944,37.35,7,9,M,5.54,17,14.65,7.17,4.9,5,4.5,3.76,3,,,,,,,,,,,,,,,,7,,
55162,clade3,micra,-20.85,116.6,38.59,7,9,M,5.37,14,14.81,6.69,4.8,5,4,3.77,2,,,,,,,,,,,,,,,,6,,
55845,clade3,micra,-21.312778,117.233889,34.91,7,8,M,4.9,14,13.63,5.83,4.45,4,4.17,3.56,2,,,,,,,,,,,,,,,,6,,
55983,clade3,micra,-23.266667,116.85,36.37,7,9,M,5.44,13,14.21,7.04,4.66,5,4.04,3.72,2,,,,,,,,,,,,,,,,6,,
56430,clade3,micra,-21.966667,115.183333,44.77,7,9,M,5.86,13,19.6,7.79,5.41,5,5.14,3.81,4,,,,,,,,,,,,,,,,7,,
58369,clade3,micra,-21.036389,117.106111,42.11,7,9,M,5.55,18,17.89,7.92,5.32,5,4.68,3.66,3,,,,,,,,,,,,,,,,7,,
60438,clade3,micra,-20.853889,116.668611,35.27,6,8,M,4.55,17,15.12,6.75,4.42,4,3.75,3.28,2,,,,,,,,,,,,,,,,6,,
61936,clade3,micra,-22.957778,119.178889,36.15,7,8,M,5.12,13,15.23,6.91,4.46,5,4.44,3.49,3,,,,,,,,,,,,,,,,6,,
62084,clade3,micra,-22.611111,120.728889,36.83,7,8,M,5.19,10,15.11,7.04,4.69,5,4.11,3.33,3,,,,,,,,,,,,,,,,6,,
56101,clade3,micra,-22.995833,119.091667,45.03,8,11,M,6.34,17,18.74,8.13,5.44,6,5.93,4.33,3,,,,,,,,,,,,,,,,7,,
61892,clade3,micra,-23.316667,120.033333,41.37,8,10,M,5.47,17,17.2,6.68,4.88,5,5.07,4.35,3,,,,,,,,,,,,,,,,7,,
93016,clade3,minuta,-20.63474,134.77609,37.65,7,8,F,4.96,,,,,4,,,,,,,,,,,,,,,,,,,,,
86787,clade3,minuta,-18.77502,134.02632,39.98,7,8,M,5.12,13,17.05,7.97,4.18,5,4.12,3.47,3,,,,,,,,,,,,,,,2.51,6,,
86799,clade3,minuta,-19.65703,134.22966,39.75,7,10,M,4.97,13,16.13,7.35,4.68,4,4.53,3.88,3,,,,,,,,,,,,,,,,6,,
45478,clade3,minuta,-20.95,135.216,41.28,8,9,M,4.65,11,17.83,8.53,4.6,4,3.52,3.87,3,,,,,,,,,,,,,,,,6,,
44883,clade3,montium,-26.15888889,129.3322222,41,7,9,F,,,,,,5,,,3,3,,,18,,,,9,8,1,,,,,,7,,
45851,clade3,montium,-26.33527,130.10166,39,8,10,F,,,,,,5,,,3,3,,,18,,,,9,8,1,,,,,,7,,
47076,clade3,montium,-27.0575,129.64388,41,7,10,F,,,,,,6,,,3,3,,,17,,,,9,9,2,,,,,,7,,
47364,clade3,montium,-27.02916,129.83916,43,8,10,F,,,,,,6,,,3,3,,,17,,,,8,8,2,,,,,,7,,
47525,clade3,montium,-26.08694,132.45694,45,8,10,F,,,,,,7,,,3,3,,,18,,,,8,7,1,,,,,,8,,
52024,clade3,montium,-25.758333,128.598333,43,8,9,F,,,,,,6,,,3,2,,,20,,,,8,8,1,,,,,,7,,
52030,clade3,montium,-25.938611,128.389722,37,8,9,F,,,,,,6,,,2,3,,,20,,,,9,8,,,,,,,7,,
54520,clade3,montium,-23.716667,119.716667,42.3,8,9,F,4.98,,17.16,6.75,4.39,4,3.85,4,2,,,,,,,,,,,,,,,,6,,
57227,clade3,montium,-22.225833,118.959722,42,8,9,F,,,,,,5,,,3,3,,,19,,,,8,8,1,,,,,,7,,
58193,clade3,montium,-20.6,120.316667,42,8,10,F,,,,,,6,,,3,3,,,19,,,,9,8,,,,,,,8,,
58194,clade3,montium,-20.6,120.316667,51,9,11,F,,,,,,8,,,3,3,,,18,,,,9,9,1,,,,,,8,,
61705,clade3,montium,-24.566944,126.254444,45.93,8,10,F,5.69,,18.46,8.12,5.37,5,4.98,4.09,3,,,,,,,,,,,,,,,,7,,
62114,clade3,montium,-20.4,118.516667,42.7,7,9,F,5.46,,17.94,7.93,5.13,5,4.36,3.89,3,,,,,,,,,,,,,,,,7,,
44858,clade3,montium,-26.405,129.1297222,37,6,8,F,,,,,,5,,,3,2,,,17,,,,9,8,1,,,,,,7,,
44865,clade3,montium,-26.15888889,129.3322222,38,7,9,F,,,,,,6,,,3,3,,,16,,,,8,7,1,,,,,,8,,
47548,clade3,montium,-25.93749,128.43221,39,7,9,F,,,,,,5,,,3,3,,,17,,,,8,8,3,,,,,,7,,
57165,clade3,montium,-22.335833,122.068611,39.46,7,9,F,5.41,,15.49,5.91,4.94,5,3.88,3.76,2,,,,,,,,,,,,,,,,6,,
57196,clade3,montium,-22.314722,122.051944,40.28,8,9,F,5.57,,16.82,6.88,5.11,5,3.67,3.77,2,,,,,,,,,,,,,,,,6,,
57241,clade3,montium,-22.34,122.0725,38.74,7,8,F,5.09,,15.63,6.7,4.39,5,3.62,3.43,2,,,,,,,,,,,,,,,,6,,
44857,clade3,montium,-25.98333333,129.4825,39,7,9,M,,13,,,,5,,,3,2,,,17,,,,8,7,1,,,,,,7,,
44973,clade3,montium,-26.15888889,129.3322222,41,7,9,M,,10,,,,6,,,3,2,,,21,,,,8,7,1,,,,,,7,,
45062,clade3,montium,-25.983,129.48249,38.87,7,9,M,5.32,13,17.25,7.23,4.59,5,3.92,3.45,2,,,,,,,,,,,,,,,,6,,
45065,clade3,montium,-26.15888,129.33221,39.87,7,9,M,5.01,10,17.83,7.46,4.55,5,4.26,3.62,3,,,,,,,,,,,,,,,,6,,
45285,clade3,montium,-26.49916,130.43888,35.4,7,9,M,4.78,12,14.41,6.78,4.81,4,3.64,3.32,2,,,,,,,,,,,,,,,,6,,
45850,clade3,montium,-26.33527,130.10166,38.88,7,9,M,5.35,11,15.65,6.95,5.08,5,3.69,3.65,2,,,,,,,,,,,,,,,,6,,
47361,clade3,montium,-27.02499,129.87554,44.66,8,10,M,5.96,11,19.15,7.35,5.47,5,4.12,4.15,3,,,,,,,,,,,,,,,,6,,
47362,clade3,montium,-27.02499,129.87554,48.82,8,11,M,6.19,12,21.44,8.09,5.9,6,4.34,4.24,3,,,,,,,,,,,,,,,,7,,
51366,clade3,montium,-21.616667,118.95,47.01,9,11,M,6.33,13,18.13,8.56,5.45,6,5.65,4.32,3,,,,,,,,,,,,,,,,7,,
51765,clade3,montium,-21.526389,119.149167,48.12,9,11,M,6.19,14,18.53,8.47,5.18,6,5.35,4.11,3,,,,,,,,,,,,,,,,7,,
53036,clade3,montium,-30.8625,120.906667,45.79,9,10,M,5.97,13,17.92,8.39,5.82,5,5.63,4.11,4,,,,,,,,,,,,,,,,7,,
54346,clade3,montium,-27.966667,123.766667,42.8,8,10,M,5.27,14,16.87,7.38,5.15,5,4.64,3.84,3,,,,,,,,,,,,,,,,7,,
54349,clade3,montium,-23.316667,120.033333,48,10,11,M,,12,,,,7,,,3,3,,,17,,,,9,8,1,,,,,,8,,
54614,clade3,montium,-21.616667,119.023333,46,10,11,M,,12,,,,5,,,3,3,,,19,,,,9,8,,,,,,,8,,
54618,clade3,montium,-21.616667,118.95,49,10,12,M,,11,,,,8,,,4,3,,,20,,,,8,8,1,,,,,,8,,
54619,clade3,montium,-21.621944,118.953056,51.65,9,11,M,5.57,10,20.46,8.67,5.49,5,6.04,4.4,4,,,,,,,,,,,,,,,,7,,
55142,clade3,montium,-26,126.75,43.7,8,10,M,5.04,13,15.86,7.36,4.74,5,4.67,3.99,3,,,,,,,,,,,,,,,,6,,
55956,clade3,montium,-20.649167,114.303056,41,8,9,M,,8,,,,6,,,3,3,,,17,,,,9,9,1,,,,,,8,,
56156,clade3,montium,-21.611667,118.955556,49.15,9,11,M,5.56,11,20.08,7.48,5.52,5,6.15,4.23,4,,,,,,,,,,,,,,,,7,,
56376,clade3,montium,-23.4575,120.3225,46.55,9,10,M,5.61,10,18,8.75,5.57,5,4.91,4.25,3,,,,,,,,,,,,,,,,6,,
56700,clade3,montium,-21.622222,118.953333,52.31,9,11,M,6.38,11,22.77,10.01,5.62,6,5.39,4.3,4,,,,,,,,,,,,,,,,7,,
56708,clade3,montium,-21.622222,118.953333,50.44,9,11,M,5.99,12,21.66,8.63,5.64,5,5.97,4.14,4,,,,,,,,,,,,,,,,7,,
57523,clade3,montium,-22.259167,119.026389,44.56,8,9,M,5.89,11,18.87,7.92,5.36,5,4.46,3.45,3,,,,,,,,,,,,,,,,7,,
58491,clade3,montium,-20.280278,119.201944,46,10,11,M,,12,,,,6,,,3,3,,,17,,,,8,8,,,,,,,8,,
62200,clade3,montium,-23.3375,119.696667,47.22,8,10,M,5.6,13,18.65,7.55,5.23,5,5.2,4.09,3,,,,,,,,,,,,,,,,6,,
47098,clade3,montium,-27.0575,129.64388,41.77,7,9,M,4.99,10,17.86,7.24,4.89,4,4.23,3.46,2,3,,,20,,,,,,,,,,,,6,,
47363,clade3,montium,-27.02499,129.87554,43.47,7,10,M,5.75,11,19.69,7.75,5.49,5,4.28,3.98,2,3,,,18,,,,,,,,,,,,7,,
47546,clade3,montium,-25.93749,128.43221,40.54,7,9,M,5.02,11,16.15,7.86,4.91,5,4.14,3.69,3,3,,,18,,,,,,,,,,,,6,,
47577,clade3,montium,-25.93749,128.43221,36.42,7,9,M,4.77,11,15,6.96,4.31,4,3.79,3.48,2,2,,,18,,,,,,,,,,,,6,,
45122,clade3,montium,-26.11804,129.37138,39.84,7,9,M,4.84,12,17.28,7.36,4.65,4,4.49,3.83,3,3,,,17,,,,,,,,,,,,6,,
59364,clade3,montium,-26.133333,126.583333,39,8,9,M,,10,,,,5,,,3,2,,,19,,,,8,7,1,,,,,,7,,
45883,clade3,moritzi,-23.73971,133.95083,43.62,8,10,F,5.12,,19.09,8.65,4.74,5,4.04,4.2,3,,,,,,,,,,,,,,,,6,,
45952,clade3,moritzi,-20.58638,134.25972,39.68,7,9,F,4.97,,16.67,7.54,4.49,4,3.78,3.68,2,,,,,,,,,,,,,,,,6,,
68747,clade3,moritzi,-24.08,132.76,48,9,12,F,,,,,,7,,,3,4,,,20,,,,9,8,1,,,,,,8,,
86751,clade3,moritzi,-23.72534,133.34322,36.47,8,9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
93026,clade3,moritzi,-20.63474,134.77609,39.25,7,9,F,5.22,,,,,5,,,,,,,,,,,,,,,,,,,,,
93031,clade3,moritzi,-20.63474,134.77609,38.13,7,9,F,6.03,,,,,6,,,,,,,,,,,,,,,,,,,,,
45884,clade3,moritzi,-23.73971,133.95083,47.89,8,11,F,5.46,,19.97,9.37,4.91,5,4.65,4.46,3,3,,,19,,,,,,,,,,,,6,,
45911,clade3,moritzi,-24.33416,133.63527,41.17,7,9,F,4.95,,17.85,7.34,4.89,4,3.75,3.94,3,3,,,21,,,,,,,,,,,,7,,
45945,clade3,moritzi,-21.64555,133.74166,37,7,9,F,,,,,,5,,,3,2,,,19,,,,9,8,,,,,,,7,,
46323,clade3,moritzi,-20.58638,134.25972,40,8,9,F,,,,,,6,,,3,3,,,22,,,,9,8,,,,,,,7,,
46325,clade3,moritzi,-20.58638,134.25972,40,8,9,F,,,,,,6,,,3,3,,,18,,,,8,8,1,,,,,,7,,
46334,clade3,moritzi,-23.73971,133.95083,36,8,9,F,,,,,,5,,,3,3,,,22,,,,9,9,1,,,,,,8,,
46335,clade3,moritzi,-23.73971,133.95083,43.75,8,10,F,5.99,,18.26,8.13,5.21,5,4.26,4.49,3,3,,,18,,,,,,,,,,,,6,,
46337,clade3,moritzi,-20.58638,134.25972,36,7,9,F,,,,,,5,,,2,2,,,19,,,,9,10,1,,,,,,7,,
45881,clade3,moritzi,-24.33416,133.63527,44.75,8,11,M,5.75,14,18.85,7.5,5.83,5,4.01,4.39,3,,,,,,,,,,,,,,,,7,,
45900,clade3,moritzi,-23.68166,134.21527,43.29,8,10,M,5.26,14,18.12,8.91,4.71,5,4.44,3.96,3,,,,,,,,,,,,,,,,6,,
45966,clade3,moritzi,-21.64555,133.74166,37.78,7,8,M,4.48,11,15.71,7.81,4.35,4,3.61,3.39,2,,,,,,,,,,,,,,,,6,,
68283,clade3,moritzi,-24.01,132.62,47,10,11,M,,15,,,,6,,,3,4,,,21,,,,8,7,2,,,,,,8,,
93009,clade3,moritzi,-20.49926,134.67749,37.83,7,8,M,4.87,11,11.59,8.06,4.52,4,3.37,3.66,2,,,,,,,,,,,,,,,1.95,6,,
45953,clade3,moritzi,-20.58638,134.25972,39.03,7,9,M,4.58,12,16.87,7.77,4.71,4,4.16,3.67,3,3,,,17,,,,,,,,,,,,6,,
46321,clade3,moritzi,-20.58638,134.25972,36.3,7,8,M,4.88,8,15.61,7.81,4.03,4,3.51,3.45,2,3,,,17,,,,,,,,,,,,6,,
46326,clade3,moritzi,-20.58638,134.25972,36.79,7,8,M,4.55,8,15.67,7.81,4.18,4,3.47,3.32,2,3,,,22,,,,,,,,,,,,6,,
46327,clade3,moritzi,-21.64555,133.74166,37.67,7,8,M,4.89,13,16.28,8.43,4.41,4,4.07,3.49,3,2,,,17,,,,,,,,,,,,6,,
46331,clade3,moritzi,-23.68138,134.21804,42.16,8,10,M,5.11,15,18.06,8.7,5.16,5,3.99,4.14,2,3,,,19,,,,,,,,,,,,6,,
46332,clade3,moritzi,-23.73971,133.95083,46.03,8,10,M,5.41,15,18.77,8.11,5.3,5,4.29,4.31,3,3,,,17,,,,,,,,,,,,6,,
46333,clade3,moritzi,-23.73971,133.95083,41.85,8,10,M,6.07,15,16.82,8.55,5.73,6,4.23,4.07,3,3,,,18,,,,,,,,,,,,7,,
46341,clade3,moritzi,-20.58638,134.25972,38.46,7,8,M,4.31,11,16.6,7.65,4.16,4,3.54,3.43,2,2,,,23,,,,,,,,,,,,6,,
46379,clade3,moritzi,-23.73971,133.95083,39.63,8,9,M,5.91,16,15.47,7.63,4.99,5,4.11,3.98,3,3,,,20,,,,,,,,,,,,6,,
44818,clade2,multiporosa,-14.58527778,125.1022222,50.64,9,12,F,3.78,,20.09,,4.75,3,5.45,5.42,,3,2.96,1.38,3.85,3,1.05,1.91,9,8,1,,,,,,7,,6
55025,clade2,multiporosa,-14.466667,125.533333,52.12,11,12,F,4.49,,18.24,,5.41,4,5.4,5.69,,4,3.01,1.64,3.89,3.39,1.2,2.15,8,8,1,,,,,,6,,6
57372,clade2,multiporosa,-14.601944,125.203889,41,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
85882,clade2,multiporosa,-14.8317,125.7192,48.84,9,11,F,6.4,,,,,6,,,,,,,,,,,,,,,,,,,,,
85883,clade2,multiporosa,-14.8317,125.7192,49.04,9,11,F,5.74,,,,,5,,,,,,,,,,,,,,,,,,,,,
85912,clade2,multiporosa,-14.8317,125.7192,52.66,11,14,F,7.11,,,,,7,,,,,,,,,,,,,,,,,,,,,
85921,clade2,multiporosa,-14.8237,125.7213,54.37,9,12,F,6.54,,,,,6,,,,,,,,,,,,,,,,,,,,,
93473,clade2,multiporosa,-14.82168,125.70993,48.96,9,12,F,6.5,,,,,6,,,,,,,,,,,,,,,,,,,,,
44551,clade2,multiporosa,-15.5944,125.1872,42.22,8,10,F,4.71,,18.58,,3.47,4,4.73,4.84,,4,2.79,1.55,3.18,2.71,1.03,1.48,8,8,1,,,,,,7,,7
44655,clade2,multiporosa,-15.0763,125.1836,54.725,10,12,F,6.685,,22.095,10.16,5.73,6,5.78,5.305,4,4,3.28,1.58,3.41,3.17,1.31,2.14,8,8,,,,,,,7,,6
44806,clade2,multiporosa,-15.39111111,124.3615278,53.04,10,12,F,6.21,,21.755,10.11,5.655,6,5.415,5.18,4,3,2.96,1.5,3.28,3.27,1.04,1.23,7,6,,,,,,,7,,6
86300,clade2,multiporosa,-16.49046,126.21177,38.58,8,10,F,6.07,,,,,6,,,,,,,,,,,,,,,,,,,,,
85713,clade2,multiporosa,-16.0969,126.5112,42.17,8,11,F,5.81,,,,,5,,,,,,,,,,,,,,,,,,,,,
85715,clade2,multiporosa,-16.0969,126.5112,39.37,7,9,F,5.53,,,,,5,,,,,,,,,,,,,,,,,,,,,
44554,clade2,multiporosa,-14.8202,125.7211,45.62,9,11,M,5.04,19,17.665,8.69,4.67,5,5.595,4.475,4,3,2.64,1.45,2.63,2.78,1.16,1.72,8,7,,,,,,,6,,5
44685,clade2,multiporosa,-14.8258,125.7208,48.94,9,11,M,4.08,44,18.91,,5.32,4,5.83,5.42,,4,3.03,1.7,3.36,2.97,1.04,1.87,8,8,1,,,,,,7,,6
85908,clade2,multiporosa,-14.6723,125.7319,54.96,10,13,M,6.6,,,,,6,,,,,,,,,,,,,,,,,,,,,
85914,clade2,multiporosa,-14.8317,125.7192,52.93,10,12,M,7.88,,,,,7,,,,,,,,,,,,,,,,,,,,,
85915,clade2,multiporosa,-14.8237,125.7213,49.08,8,11,M,6.42,,,,,6,,,,,,,,,,,,,,,,,,,,,
93469,clade2,multiporosa,-14.82168,125.70993,52.62,10,12,M,7.15,,,,,7,,,,,,,,,,,,,,,,,,,,,
44698,clade2,multiporosa,-15.9508,124.5617,50.58,11,12,M,5.1,48,20.56,,5.09,5,5.56,5.63,,4,3.48,1.34,3.38,3.12,1.23,1.84,9,7,1,,,,,,7,,6
44814,clade2,multiporosa,-15.3578,124.9981,48.93,11,12,M,4.17,46,14.89,,4.34,4,5.68,5.67,,4,4.06,1.78,4.39,3.05,1.19,1.95,9,9,1,,,,,,6,,6
44828,clade2,multiporosa,-15.7616,125.2561,46.745,9,11,M,5.67,21,16.805,8.65,5.11,5,4.715,4.91,3,3,2.71,1.59,2.7,3.07,1.15,1.84,8,7,1,,,,,,7,,6
44842,clade2,multiporosa,-15.2947,125.495,53.705,10,12,M,6.265,49,21.2,9.87,5.17,6,5.79,5.345,4,4,3.4,1.68,2.94,3.28,1.25,2.04,8,7,1,,,,,,7,,6
55665,clade2,multiporosa,-15.35,124.533333,50.965,10,12,M,6.53,45,20.305,9.95,5.195,6,5.31,5.535,4,4,3.48,1.72,3.63,3.01,1.08,1.67,7,6,1,,,,,,7,,6
56507,clade2,multiporosa,-14.983333,124.916667,48.85,10,11,M,5.87,28,20.11,,4.95,5,5.05,5.58,,4,3.27,1.31,3.57,3.23,1.28,1.77,8,8,1,,,,,,7,,6
86298,clade2,multiporosa,-16.49046,126.21177,41.36,10,10,M,6.85,,,,,6,,,,,,,,,,,,,,,,,,,,,
44490,clade2,nana1,-16.15,123.75,35.47,7,9,F,3.83,,12.26,,4.07,3,4.13,4.45,,3,2.54,0.85,3.04,2.75,0.79,1.7,,,,,,,,,6,,6
